date,rea,cpi,crude_prod_millions_barrels_day,crude_prod_millions_barrels_day_nsa,price_per_barrel,price_per_barrel_nsa,wip,dprod,dwip,rpoil
1981-01-01,63.474527,87.2,57893.3232654494,57891.773,38.85,38.85,48.84544,0.8548409021667425,-0.28290123484833174,-80.84962541012776
1981-02-01,61.288267,88,58066.3740493966,58156.649,39,39,49.08242,0.29846734067042746,0.4839898729473102,-81.377516834856
1981-03-01,49.768368,88.6,58808.8342130917,58809.342,38.31,38.31,48.90804,1.2705348934083815,-0.35591257368938756,-83.84208988984776
1981-04-01,45.42025,89.1,58097.7292816162,57803.815,38.41,38.41,48.84839,-1.216550517715831,-0.12203802328545343,-84.14414921189503
1981-05-01,35.35365,89.7,57520.6653269201,56994.195,37.84,37.84,48.88957,-0.998229993592048,0.08426613863590227,-86.31040248810727
1981-06-01,40.611583,90.5,56735.1855256986,56310.517,37.03,37.03,49.10569,-1.3749705948352897,0.4410832736041925,-89.362145578035907
1981-07-01,32.264867,91.5,55159.0450295495,55016.126,36.58,36.58,49.41044,-2.817383423678521,0.6186823864687607,-91.68373293187561
1981-08-01,14.673851,92.2,54389.5823752504,54079.566,35.82,35.82,49.12795,-1.4048104972065545,-0.573361862092403,-94.54537339299823
1981-09-01,12.602142,93.1,54259.3947801233,54190.514,35.44,35.44,49.28484,-0.23964819705195595,0.31884094112437644,-96.58330585461411
1981-10-01,15.137523,93.4,54197.0083853594,54556.342,35.43,35.43,49.30048,-0.11504420176926544,0.03172886212916559,-96.93324263574164
1981-11-01,14.172218,93.8,53305.7590740118,53982.612,36.21,36.21,49.08788,-1.6581335576299594,-0.43216561570691425,-95.18295322346292
1981-12-01,7.2301334,94.1,54306.6657156457,54949.157,35.95,35.95,48.72423,1.860260109617684,-0.743571885962302,-96.22289624242781
1982-01-01,2.656459,94.4,54694.7007742667,54696.333,35.54,35.54,48.50826,0.7119850150751006,-0.4442349572061577,-97.68822504249498
1982-02-01,-6.6825195,94.7,53967.0511131152,54057.656,35.48,35.48,48.70739,-1.339313098463002,0.4096671235445992,-98.1744842750654
1982-03-01,2.5453034,94.7,52241.8855483471,52235.578,34.07,34.07,48.73837,-3.2489117491730113,0.06358409240947438,-102.22967685191573
1982-04-01,10.493798,95,51236.1916641468,50937.234,32.82,32.82,48.59574,-1.9438427502441513,-0.29307321367544326,-106.2838805938596
1982-05-01,7.3492415,95.9,52308.6667326278,51782.807,32.78,32.78,48.33593,2.0715918475103123,-0.5360696296289991,-107.3487408573709
1982-06-01,-16.991027,97,54154.3509044205,53723.825,33.79,33.79,48.06202,3.467625008418196,-0.5682916227412349,-105.45460777771842
1982-07-01,-41.288015,97.5,53440.079221098,53304.037,33.44,33.44,47.848,-1.32773076732704,-0.44629404776377335,-107.00995897873007
1982-08-01,-43.630596,97.7,53529.6231735398,53226.077,32.95,32.95,47.62295,0.16741931846624425,-0.4714531841259362,-108.69102981002207
1982-09-01,-27.823693,97.7,53150.8623293788,53081.15,33.03,33.03,47.73643,-0.7100875738947465,0.23800501548687514,-108.44853196460387
1982-10-01,-27.254672,98.1,54433.2288889285,54797.282,33.28,33.28,47.0841,2.3840463444534166,-1.375947364415353,-108.10307506183095
1982-11-01,-24.65845,98,54706.8488703368,55385.984,33.09,33.09,47.00177,0.5014116909036304,-0.17501038362888188,-108.5736356737051
1982-12-01,-19.904475,97.7,53614.6370787091,54251.558,32.85,32.85,46.8316,-2.0166798833393784,-0.3627071830800688,-108.99498141181176
1983-01-01,-17.872343,97.9,52759.8794575696,52762.757,31.4,31.4,47.39715,-1.60710675088378,1.200391156645475,-113.71386566222571
1983-02-01,-12.995037,98,49721.7758271951,49812.05,30.76,30.76,47.12232,-5.930806055376259,-0.5815326186588532,-115.87523340331288
1983-03-01,-10.103032,98.1,50747.1463975571,50735.958,28.43,28.43,47.46125,2.0412405160135094,0.71668145051067,-123.8542440908409
1983-04-01,-7.4120961,98.8,51258.5893624765,50958.936,27.95,27.95,47.79528,1.0027813570827604,0.7013301222355217,-126.26804051527141
1983-05-01,-7.6157471,99.2,53183.1890367714,52658.767,28.53,28.53,47.95616,3.6859149568803318,0.3360370379583699,-124.61818490654184
1983-06-01,-22.550586,99.4,53307.7800678632,52868.746,29.23,29.23,48.25271,0.23399371606291908,0.6164731779330079,-122.3956534539374
1983-07-01,-33.803461,99.8,54782.4086597406,54651.57,28.76,28.76,48.3844,2.7286844538824795,0.272545570779803,-124.41826504645721
1983-08-01,-34.845127,100.1,54796.5486741711,54498.585,29.5,29.5,48.8524,0.025807901175411985,0.9626059553055732,-122.17794229754007
1983-09-01,-31.825648,100.4,55223.5041632946,55152.519,29.54,29.54,49.35585,0.7761451143331044,1.0252792615774275,-122.34169301543952
1983-10-01,-28.854997,100.8,54525.0588358487,54891.545,29.67,29.67,49.54048,-1.27282715666297,0.37338132668707225,-122.30019213345378
1983-11-01,-21.475653,101.1,54580.0561501147,55259.509,29.09,29.09,49.89092,0.10081528978957977,0.7048909117810531,-124.57156535193154
1983-12-01,-31.796211,101.4,53822.2096523376,54454.589,29.3,29.3,50.2986,-1.3982343248700957,0.8138221444187188,-124.14855751340612
1984-01-01,-29.928334,102.1,54563.7467020582,54571,28.8,28.8,50.7394,1.3683481604674697,0.872548539471385,-126.55773380287197
1984-02-01,-23.295822,102.6,54477.0275312013,54571,28.91,28.91,51.00476,-0.15905827842779274,0.5216232591300329,-126.66503767084143
1984-03-01,-19.045257,102.9,54202.4586409974,54190,28.95,28.95,50.91965,-0.5052829821790894,-0.16700615638929328,-126.81874388209997
1984-04-01,-15.071763,103.3,55077.6858774167,54780,29.11,29.11,50.99887,1.6018389336050376,0.15545754776318255,-126.6555618368061
1984-05-01,-15.70458,103.5,54754.5463872998,54231,29.26,29.26,51.62151,-0.5884254846336034,1.213497047433476,-126.33502171134454
1984-06-01,-24.555646,103.7,55891.0369635959,55441,29.19,29.19,51.33083,2.054362247473307,-0.5646899767806524,-126.76759303694583
1984-07-01,-29.442862,104.1,54661.029979829,54532,29,29,51.91214,-2.225300304643696,1.1261127864218068,-127.8056145634449
1984-08-01,-28.592176,104.4,53369.0843665639,53074,28.92,28.92,52.30018,-2.3919389848062522,0.7447138560695343,-128.36962781579743
1984-09-01,-25.44654,104.7,53476.7698018384,53402,28.7,28.7,52.22195,0.20157164276355388,-0.14969081592144384,-129.4201995110916
1984-10-01,-24.17285,105.1,53461.341789953,53829,28.79,28.79,52.348,-0.02885409469595146,0.24108276048933064,-129.4884173258821
1984-11-01,-16.62569,105.3,53208.7261024261,53888,28.74,28.74,52.42436,-0.4736401968660431,0.14576366041616495,-129.8523538489051
1984-12-01,-19.781774,105.5,52964.3082967587,53594,28.02,28.02,52.71935,-0.4604149044402206,0.5611192034051804,-132.57924120072605
1985-01-01,-23.335236,105.7,52562.8519655625,52576,27.49,27.49,52.84401,-0.7608624489234828,0.23618054208847106,-134.6782590699038
1985-02-01,-27.663079,106.3,53954.3567484769,54053,26.99,26.99,53.0092,2.6128809899274685,0.31211171413336736,-137.0798858317989
1985-03-01,-25.931112,106.8,54353.8435995836,54341,27.2,27.2,53.28333,0.7376886725895204,0.5158040885424153,-136.77409532241427
1985-04-01,-20.946066,107,54194.4419358239,53898,27.59,27.59,53.09844,-0.29369745925382773,-0.34759749938277906,-135.53754462327115
1985-05-01,-24.966652,107.2,53041.9226491532,52518,27.6,27.6,53.58389,-2.149576161576583,0.9100913912881925,-135.68804759135972
1985-06-01,-34.469144,107.5,51529.3619759854,51066,27.25,27.25,53.54256,-2.8930813601730776,-0.07716115310572036,-137.24373264584645
1985-07-01,-50.211918,107.7,52144.5373085632,52016,26.57,26.57,53.59588,1.186764570380916,0.09953477837103542,-139.95668243906206
1985-08-01,-57.669155,107.9,52169.3448846429,51879,26.61,26.61,53.68348,0.047563327192534643,0.16331197253540708,-139.99177872744912
1985-09-01,-50.11739,108.1,53868.0259364743,53790,26.56,26.56,53.77346,3.204203143373441,0.16747177247076195,-140.36504000369294
1985-10-01,-37.04491,108.5,55079.8735934863,55449,26.79,26.79,53.88151,2.224728782598362,0.200733948988141,-139.8721489423997
1985-11-01,-36.222442,109,55298.4386063593,55978,27.12,27.12,54.19878,0.396029426759803,0.5871022576431351,-139.1076419156949
1985-12-01,-36.069478,109.5,55570.6879302349,56199,26.21,26.21,54.09607,0.49111935774579507,-0.18968590066195112,-142.97835319212405
1986-01-01,-37.821055,109.9,55358.6167525009,55379,24.93,24.93,54.40969,-0.38235421506431777,0.5780723038970592,-148.34989638741092
1986-02-01,-51.771735,109.7,55261.2515104553,55363,18.11,18.11,54.23668,-0.17603576774760654,-0.3184830680285078,-180.12850953858626
1986-03-01,-55.411771,109.1,54839.4586087769,54824,14.22,14.22,54.14936,-0.7661984463151583,-0.1611277963320834,-203.761546846393
1986-04-01,-61.572882,108.7,55164.4582117,54867,13.15,13.15,54.47375,0.5908890481890694,0.5972779905851322,-211.21700355033903
1986-05-01,-66.407466,109,56585.7864467027,56062,13.17,13.17,54.13272,2.5438957891363856,-0.6280125315746954,-211.34063664739543
1986-06-01,-69.366037,109.4,57325.5634377566,56852,12.25,12.25,54.4163,1.2988826704267709,0.5224932388008252,-218.9484952997145
1986-07-01,-80.989334,109.5,58115.000140869,57990,10.91,10.91,54.71213,1.367715099263478,0.5421698537316111,-230.62447494115764
1986-08-01,-78.323393,109.6,59000.4656843811,58718,11.87,11.87,54.4311,1.512152831054081,-0.514975818612351,-222.28231658923386
1986-09-01,-54.281235,110,54814.4995410095,54733,12.85,12.85,54.88353,-7.359058770961013,0.827762182126035,-214.71365544511875
1986-10-01,-48.83125,110.2,54673.6866364448,55042,12.78,12.78,55.02226,-0.25722041275582086,0.2524527118724862,-215.44154477694252
1986-11-01,-51.148772,110.4,55217.547963693,55895,13.46,13.46,54.99626,0.9898255664197109,-0.04726477048411226,-210.43878096264132
1986-12-01,-60.137183,110.8,55488.1128451788,56113,14.17,14.17,55.36692,0.4888014184979639,0.6717120577198976,-205.65997206105942
1987-01-01,-46.538552,111.4,55449.7097145087,55477,16.45,16.45,54.7378,-0.06923361450237309,-1.1427790681710626,-191.28018502818028
1987-02-01,-41.808326,111.8,54645.4626542894,54751,16.98,16.98,55.975,-1.461029306050854,2.2350649668964273,-188.46753798377975
1987-03-01,-35.097541,112.2,54037.1867860187,54022,17.26,17.26,55.8449,-1.1193731893456516,-0.23269571642385856,-187.18913074333142
1987-04-01,-25.198798,112.7,54905.8162045853,54610,17.89,17.89,56.16184,1.5946830956572455,0.5659317393026164,-184.0487523525103
1987-05-01,-19.44862,113,55904.123004111,55381,18.25,18.25,56.4049,1.8018849523331326,0.4318511449231899,-182.322273868384
1987-06-01,-30.734563,113.5,55682.9118318612,55200,18.71,18.71,56.56957,-0.39648237334795056,0.2915173961286044,-180.2744696635459
1987-07-01,-33.676682,113.8,57788.1204084362,57665,19.26,19.26,56.70404,3.710991479886161,0.2374252275849642,-177.6412115322251
1987-08-01,-18.791456,114.3,58667.2458422955,58390,19.32,19.32,56.92057,1.5098353344678017,0.38113268263506583,-177.7685742016393
1987-09-01,-22.336963,114.7,57874.2348137969,57787,18.57,18.57,57.32174,-1.3609287674050563,0.7023171169636022,-182.07726487707106
1987-10-01,-17.333478,115,57646.116174745,58012,18.53,18.53,58.01603,-0.3949415555160485,1.2039393275077082,-182.55410880659815
1987-11-01,-12.319516,115.4,56867.002372399,57541,18.14,18.14,58.33344,-1.3607625648575095,0.5456162154123589,-185.02849093870086
1987-12-01,-5.1278761,115.6,56992.0222881606,57612,17.2,17.2,58.50161,0.21960484270451275,0.287876140146448,-190.52265724188698
1988-01-01,2.8897441,116,56720.8995900137,56755,15.45,15.45,58.99343,-0.47685558936727546,0.8371806546358052,-201.59811877626103
1988-02-01,14.140176,116.2,56772.1292346383,56884,15.43,15.43,59.25194,0.09027805255445998,0.437244032226225,-201.89991780427414
1988-03-01,19.236136,116.5,57294.2734663549,57284,14.73,14.73,59.39683,0.9155156406961851,0.24423358459166877,-206.80050425312163
1988-04-01,11.696781,117.2,57926.0490826857,57635,15.62,15.62,59.49458,1.0966501985153698,0.1644358024278425,-201.53297327313723
1988-05-01,5.2496519,117.5,57780.379017893,57259,15.93,15.93,59.54889,-0.25179265170613974,0.09124398636561892,-199.82342096622565
1988-06-01,-5.0597724,118,57512.8337549231,57022,15.5,15.5,59.88502,-0.4641136052715211,0.5628734543766001,-202.98446005404637
1988-07-01,-11.415898,118.5,57450.8095994653,57327,14.81,14.81,59.77051,-0.1079022196337931,-0.19139948643873694,-207.96103322954784
1988-08-01,-9.3464809,119,58734.2295527803,58457,14.32,14.32,60.24456,2.2093587405180415,0.7899882329428287,-211.74663315790298
1988-09-01,-4.7962054,119.5,59039.9714373392,58944,13.84,13.84,60.4902,0.5192012661717982,0.4069090607077719,-215.5753421182042
1988-10-01,-1.8845673,119.9,60161.5615172568,60523,13.05,13.05,60.49863,1.8818938868959023,0.013935170732093383,-221.78699282647662
1988-11-01,7.8944076,120.3,60337.5304496437,61008,12.66,12.66,60.89434,0.2920670265703862,0.6519510999765998,-225.15412062646033
1988-12-01,11.367863,120.7,60623.0157874619,61238,14.11,14.11,61.43759,0.47203138011955303,0.8881631657600586,-214.6424362238763
1989-01-01,17.83704,121.2,58353.0009801973,58396,16.04,16.04,61.43007,-3.8163831352671096,-0.012240812609931595,-202.2356471196846
1989-02-01,12.276341,121.6,57796.9431130166,57918,16.61,16.61,61.16666,-0.9574901128686975,-0.4297184848886637,-199.07320459068632
1989-03-01,17.599691,122.2,58338.2184779544,58335,17.77,17.77,61.66608,0.9321540123623961,0.8131753016764165,-192.8147404570935
1989-04-01,17.034534,123.1,59062.8257927497,58777,19.59,19.59,62.0586,1.2344294221147578,0.6345077100281316,-183.79778012339585
1989-05-01,21.59303,123.7,59154.9333320597,58636,19.05,19.05,61.59916,0.15582693942075565,-0.7430865868867542,-187.0792177825732
1989-06-01,3.1831695,124.1,59220.4993440941,58724,18.27,18.27,62.2481,0.11077639550212126,1.0479778707793486,-191.58273218206463
1989-07-01,1.1075569,124.5,59311.9151548578,59189,17.99,17.99,61.86414,0.15424612630177137,-0.6187322457902766,-193.44896679423206
1989-08-01,2.4909327,124.5,60283.7574719526,60005,17.23,17.23,62.12768,1.6252489539132497,0.4250931986585549,-197.7653665364924
1989-09-01,3.9693187,124.8,60248.4016520018,60142,17.62,17.62,62.09208,-0.058666203645252324,-0.05731777452258058,-195.76778354272938
1989-10-01,10.678769,125.4,60228.7266972684,60582,18.29,18.29,62.00571,-0.032661726217853015,-0.1391966995474725,-192.51541657960462
1989-11-01,18.222814,125.9,60774.0279694982,61437,18.32,18.32,62.2865,0.9013099994840346,0.45182313144183084,-192.74945818043173
1989-12-01,14.638326,126.3,60453.5857127548,61060,20.05,20.05,62.76772,-0.5286633850705158,0.7696219692409301,-184.0430875603867
1990-01-01,16.570859,127.5,60695.4932511913,60749,20.51,20.51,62.51869,0.3993556732091008,-0.397537654665836,-182.72037925141916
1990-02-01,13.137958,128,60872.1342057743,61006,19.78,19.78,62.77295,0.290605455730919,0.4058696159386699,-186.7358937725051
1990-03-01,12.587688,128.6,61826.0665422984,61832,18.94,18.94,63.03803,1.5549560653370875,0.42139468631390287,-191.54307240455864
1990-04-01,2.7530221,128.9,61744.9754394327,61465,16.66,16.66,62.39232,-0.1312461450604374,-1.029600418361376,-204.6026273206445
1990-05-01,-6.1490919,129.1,61370.6285631884,60855,16.07,16.07,63.09237,-0.6081244257156726,1.1157652182224531,-208.36331181031755
1990-06-01,-14.975937,129.9,60559.5833997234,60059,15.15,15.15,63.31662,-1.3303628565532577,0.3548010869248053,-214.87643917211759
1990-07-01,-24.955904,130.5,60289.3370329847,60169,16.54,16.54,63.30716,-0.4472473833438073,-0.014941901146237058,-206.55915371672032
1990-08-01,-15.938864,131.6,56825.7164458177,56545,24.26,24.26,63.65352,-5.916627854682233,0.5456190991756316,-169.09381153753128
1990-09-01,-18.534327,132.5,59183.6983285083,59067,29.88,29.88,63.78128,4.065716030469879,0.20051044581901323,-148.93932851616606
1990-10-01,-14.516975,133.4,59092.0113665283,59437,32.88,32.88,63.73842,-0.15503940848411446,-0.06722098877887106,-140.0487563293544
1990-11-01,-9.5523064,133.7,59616.5624019091,60271,30.19,30.19,63.43197,0.8837684303349747,-0.48195274573092917,-148.808774038915
1990-12-01,-0.27462187,134.2,59924.9372305948,60522,25.56,25.56,63.30069,0.5159304738038273,-0.2071763457922593,-165.83025950282473
1991-01-01,0.3537392,134.7,60272.0105162319,60336,22.3,22.3,63.42898,0.5775092575413865,0.20246252329521042,-179.84634049502452
1991-02-01,10.110853,134.8,59873.4769885751,60020,18.3,18.3,62.98373,-0.6634206538151943,-0.704441572762704,-199.68911386308315
1991-03-01,18.052149,134.8,60239.6531578805,60252,17.58,17.58,62.73341,0.609720691268123,-0.39822784834120384,-203.7030306221176
1991-04-01,10.601066,135.1,59230.562117236,58954,18.32,18.32,63.18939,-1.689316514566741,0.7242246726026913,-199.8021885720169
1991-05-01,14.437539,135.6,59270.9199317177,58757,18.36,18.36,63.47475,0.06811360557570367,0.4505781711904078,-199.95349903139507
1991-06-01,16.622844,136,59482.629510469,58978,17.78,17.78,63.57452,0.3565532214146572,0.1570572117549851,-203.45806556502936
1991-07-01,8.150882,136.2,60048.3122835933,59931,18.14,18.14,63.65673,0.9465114017251253,0.12922927573377763,-201.60049490284214
1991-08-01,2.9908794,136.6,59458.1460675711,59177,18.71,18.71,63.62811,-0.9876805350600648,-0.044970006612476965,-198.79988068506913
1991-09-01,6.1006609,137,60251.8211096138,60127,19,19,63.81704,1.3260160205033955,0.2964885496227865,-197.55419466616843
1991-10-01,10.444299000000001,137.2,59834.7673147207,60174,19.86,19.86,63.99663,-0.6945912563898204,0.2810186393793934,-193.27320566747582
1991-11-01,11.043454,137.8,59754.2225279042,60401,19.35,19.35,64.01737,-0.13470269980775385,0.03240270623745545,-196.31109391037674
1991-12-01,5.6045318,138.2,60230.535611342,60818,17.17,17.17,63.50617,0.7939601545148278,-0.8017386252928915,-208.55382364241854
1992-01-01,2.7313052,138.3,59678.0358417657,59751.576,16.1,16.1,63.77747,-0.9215415927503301,0.4262926655002275,-215.0605966680295
1992-02-01,-10.622047,138.6,59456.8755225852,59615.598,16,16,64.2192,-0.37127752176093765,0.6902238217596057,-215.90033645160216
1992-03-01,-17.948069,139.1,58477.5621871283,58495.335,16.36,16.36,64.16077,-1.6608140331726418,-0.09102666722000663,-214.03537677547965
1992-04-01,-21.76258,139.4,58604.8375331032,58332.507,17.37,17.37,64.29314,0.21741166291882053,0.20609734161416426,-208.260291807341
1992-05-01,-14.093852,139.7,58630.9021283398,58119.599,18.79,18.79,64.10289,0.0444652726912409,-0.29634894355465846,-200.6172452837542
1992-06-01,-22.096987,140.1,58527.3478835658,58019.311,19.83,19.83,64.19169,-0.1767767472300008,0.13843143518732504,-195.51605108112568
1992-07-01,-31.522491,140.5,58626.9995453259,58512.1,19.74,19.74,64.49243,0.17012033779462143,0.4674089507313184,-196.2560454768465
1992-08-01,-31.473381,140.8,58806.0332619986,58524.788,19.25,19.25,64.07045,0.3049122569711571,-0.6564593378671546,-198.98293829901488
1992-09-01,-32.838355,141.1,59201.2358356143,59067.119,19.26,19.26,64.41599,0.6697961136191921,0.537863502219782,-199.14384524887888
1992-10-01,-32.242973,141.7,59148.8531125335,59481.751,19.34,19.34,64.52534,-0.08852165125858846,0.16961206498349313,-199.15366566714866
1992-11-01,-19.475003,142.1,58619.5709179834,59258.128,18.4,18.4,64.48543,-0.8988585225633727,-0.06187080547332968,-204.41803704881153
1992-12-01,-7.6687051,142.3,58799.1472724797,59375.215,16.94,16.94,64.11614,0.30587370952694926,-0.574318050795597,-212.82598158718983
1993-01-01,-12.289305,142.8,59004.079792594,59086.007,16.8,16.8,64.61293,0.347923791134086,0.7718419255438036,-214.00661634962708
1993-02-01,-10.124276,143.1,59488.2668049857,59658.592,17.41,17.41,65.0715,0.8172506008872205,0.7072119779919284,-210.64989327823076
1993-03-01,-2.0042459,143.3,58468.4365213364,58493.128,17.82,17.82,65.01488,-1.7292034564603043,-0.08704985652672192,-208.46189127914633
1993-04-01,2.0286637,143.8,58537.6890197766,58271.308,18.35,18.35,65.19953,0.11837415555220332,0.283609354399772,-205.8793870786367
1993-05-01,8.1110594,144.2,58739.4082785285,58231.92,17.89,17.89,65.38712,0.3440048608407409,0.2873036853857869,-208.6959327330221
1993-06-01,4.7749243,144.3,58436.7884839654,57926.726,16.8,16.8,65.15742,-0.5165220850926744,-0.3519109065040382,-215.05155793706118
1993-07-01,-6.7066076,144.5,58565.3316260612,58453.367,15.81,15.81,65.16644,0.21972797363414287,0.013842438390643252,-221.26368563311064
1993-08-01,-6.0217713,144.8,58472.6627956601,58191.807,15.64,15.64,65.08855,-0.1583568656048584,-0.11959620016712691,-222.5521744834451
1993-09-01,-3.8512743,145,58795.2026463049,58650.565,15.32,15.32,65.33089,0.5500921548636128,0.37163214151814117,-224.75745781081292
1993-10-01,-7.3957283,145.6,58916.1337976142,59241.807,15.59,15.59,65.33345,0.20547076859109836,0.003918437119665441,-223.42334526929002
1993-11-01,-12.973014,146,58898.1267097727,59528.632,14.05,14.05,65.52763,-0.030568605029834828,0.2967729481044401,-234.09842259285818
1993-12-01,-18.147081,146.3,58822.1229362782,59386.583,12.56,12.56,65.91041,-0.12912610070650032,0.5824509892990548,-245.5142146986026
1994-01-01,-18.629377,146.3,60895.2120618929,60983.784,12.93,12.93,65.88412,3.4636527395011996,-0.03989543473270629,-242.61091152423126
1994-02-01,-24.704441,146.7,60113.4319453592,60293.444,12.9,12.9,66.10151,-1.2921242114341425,0.32941494704008534,-243.11623737813096
1994-03-01,-25.329381,147.1,60144.4000140397,60176.54,13.18,13.18,66.62017,0.05150279006436165,0.7815793776320135,-241.24120985330305
1994-04-01,-13.102568,147.2,60212.9487402653,59953.023,14.54,14.54,67.05152,0.11390868002170151,0.6453894571722074,-231.48887341894024
1994-05-01,-0.19998409,147.5,60627.6144609379,60124.032,15.74,15.74,67.39914,0.6863048918326342,0.5170979072689263,-223.7622932790617
1994-06-01,-9.5285598,147.9,61059.8183515285,60548.355,17.04,17.04,67.90386,0.710353892800164,0.7460623062240046,-216.09728483155845
1994-07-01,-5.546837,148.4,60538.127345092,60429.972,17.52,17.52,68.06166,-0.8580641791938959,0.2321177764045501,-213.65682452250346
1994-08-01,-0.29991856,149,59873.0770880623,59594.196,16.66,16.66,68.771,-1.1046430816813668,1.0368085431168517,-219.09356692067627
1994-09-01,3.3790758,149.3,60792.7498127227,60638.024,15.91,15.91,69.021960000000007,1.5243595584513159,0.36425703821834077,-223.90098621954496
1994-10-01,19.71964,149.4,60881.5473982164,61200.49,16.27,16.27,69.5345,0.1459595054894791,0.7398317448717329,-221.73043514677704
1994-11-01,22.563893,149.8,60612.4929146666,61236.392,16.46,16.46,70.13919,-0.4429104879431378,0.8658664032147989,-220.83678758341955
1994-12-01,29.331454,150.1,61171.669588083,61725.536,15.78,15.78,70.92906,0.9183141576663445,1.1198526310271184,-225.2558423221688
1995-01-01,30.430983,150.5,61169.6453987125,61262.299,16.56,16.56,70.68312,-0.0033090855216855175,-0.3473433531873127,-220.69729352318168
1995-02-01,28.986534,150.9,61527.7198852681,61715.787,17.21,17.21,70.82322,0.5836726848718499,0.19801239404024784,-217.11267555503554
1995-03-01,38.806854,151.2,61151.7562623042,61191.26,17.21,17.21,70.77904,-0.6129220824309556,-0.06240013603386885,-217.31128535219844
1995-04-01,41.363649,151.8,61869.7231673096,61615.743,18.7,18.7,71.09824,1.1672352825895516,0.4499670963117097,-209.40403411009885
1995-05-01,40.935478,152.1,61639.2607015551,61138.536,18.56,18.56,70.81934,-0.37319185375892516,-0.39304553959889077,-210.35294719071928
1995-06-01,29.472776,152.4,61239.9138079873,60726.011,17.43,17.43,71.17081,-0.6499853227873942,0.49506352073258597,-216.8315783720616
1995-07-01,27.699356,152.6,61854.4747731846,61750.147,16.5,16.5,71.0905,0.9985281677735713,-0.11290491916779999,-222.44597379438216
1995-08-01,33.536791,152.9,61972.5605044972,61697.484,16.54,16.54,71.53848,0.19072695529569472,0.6281773495567577,-222.40024233394715
1995-09-01,29.719638,153.1,62126.2938637485,61961.527,16.71,16.71,71.54795,0.24775964077150547,0.013236754895373792,-221.50839600563356
1995-10-01,13.813481,153.5,61147.6812773573,61460.513,16.29,16.29,71.54622,-1.587736817045915,-0.002417988098457613,-224.3149144413298
1995-11-01,10.171973,153.7,61580.8710202035,62199.158,16.52,16.52,71.91492,0.7059344116949973,0.5140079212626603,-223.04308824517182
1995-12-01,8.2569113,153.9,61582.3463843029,62126.263,17.53,17.53,72.47737,0.002395786876263628,0.7790621573567691,-217.23893419116905
1996-01-01,3.2374629,154.7,62201.4150964049,62297.337,17.48,17.48,72.33704,1.0002505436567333,-0.19380674053710578,-218.04303873516312
1996-02-01,-4.3675243,155,62679.5388114235,62874.979,17.77,17.77,72.31602,0.7657309401668755,-0.029062641534149947,-216.59134747526866
1996-03-01,-8.1396436,155.5,62551.1283325315,62598.127,19.9,19.9,72.67715,-0.20507839944539086,0.49813483869796116,-205.59259998888422
1996-04-01,-3.3533075,156.1,62625.862534953,62376.832,21.33,21.33,72.96955,0.11940566837882471,0.40152010699232576,-199.03822950381272
1996-05-01,-6.1643032,156.4,62488.9083233681,61990.716,20.12,20.12,73.45469,-0.2189258156258589,0.6626522701969506,-205.07024828796722
1996-06-01,-16.841201,156.7,63047.6211155051,62531.378,19.32,19.32,73.56155,0.8901257405183216,0.14537172059201353,-209.31923205776027
1996-07-01,-29.768734,157,62899.8501481376,62798.923,19.6,19.6,73.79122,-0.23465502513211334,0.31172835907193885,-208.07162391118362
1996-08-01,-32.631415,157.2,62942.8403564637,62671.359,20.53,20.53,74.09795,0.0683237299300643,0.41481122629996037,-203.56316489642637
1996-09-01,-38.074577,157.7,63092.6033827259,62917.08,22.04,22.04,74.46932,0.237652349697548,0.4999361884885367,-196.78355096842787
1996-10-01,-28.779774,158.2,62817.8916453764,63126.309,23.22,23.22,74.68193,-0.43636104073634385,0.2850933451843396,-191.8846079063808
1996-11-01,-4.3069589,158.7,63069.048592342,63683.196,22.66,22.66,75.02154,0.39902039040580206,0.4537110363346031,-194.6414371932503
1996-12-01,-1.8669005,159.1,63702.4578460168,64237.358,23.22,23.22,75.42419,0.9993010929608914,0.5352773540328926,-192.45189590739957
1997-01-01,-3.5160062,159.4,64317.2428322358,64416.168,23.02,23.02,75.6689,0.9604610994090379,0.3239197953609718,-193.5053363062378
1997-02-01,-5.1917463,159.7,64484.8337717525,64686.317,20.88,20.88,76.0928,0.2602303293739894,0.5586404243217657,-203.45052922065287
1997-03-01,-2.7472194,159.8,64228.0965877802,64282.416,19.16,19.16,76.70824,-0.39893043184253685,0.8055486114912469,-212.10982607894599
1997-04-01,-9.0270309,159.9,65382.2845516103,65137.158,17.83,17.83,77.12063,1.781058684023229,0.5361685201706656,-219.36661879648597
1997-05-01,-16.458887,159.9,64959.3759853414,64463.646,18.55,18.55,77.29124,-0.6489253682925522,0.22098051066601343,-215.40788307864642
1997-06-01,-16.947908,160.2,64104.7211445528,63586.133,17.35,17.35,77.98567,-1.3244075654771592,0.8944467399944145,-222.28305282413908
1997-07-01,-11.774703,160.4,64483.7537616194,64386.267,17.49,17.49,78.26832,0.5895298394374748,0.3617831561209428,-221.60414064019034
1997-08-01,-15.34827,160.8,65433.6538005147,65165.777,17.96,17.96,78.61437,1.4623397805983984,0.44115837284186554,-219.20142938708125
1997-09-01,-15.196505,161.2,65567.3408235914,65381.241,17.85,17.85,79.01007,0.2041008465145211,0.5020805545759011,-220.06423218468797
